Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786337079,66,,Aggregated,11.400000,0.100000,1300,1800,2200,2500,3300,3900,4300,4400,4700,4700,4700,463,1,1300,1523.6322663067986,1.6431000040029176,4693.813199999568,180.7149028077754
1786337080,68,,Aggregated,13.800000,0.000000,1400,1800,2200,2500,3300,3900,4300,4400,4700,4700,4700,475,1,1400,1546.117517684332,1.6431000040029176,4693.813199999568,180.2736842105263
1786337081,70,,Aggregated,13.800000,0.000000,1400,1900,2200,2500,3300,3900,4300,4400,4700,4700,4700,485,1,1400,1567.4394748454645,1.6431000040029176,4693.813199999568,180.15876288659794
1786337082,72,,Aggregated,15.000000,0.000000,1500,2000,2500,2800,3500,3900,4300,4400,4700,4700,4700,519,1,1500,1661.7291387284977,1.6431000040029176,4693.813199999568,178.61078998073216
1786337083,74,,Aggregated,14.800000,0.000000,1500,2000,2500,2800,3500,3900,4300,4400,4700,4700,4700,529,1,1500,1684.6937620039357,1.6431000040029176,4693.813199999568,178.5047258979206
1786337084,76,,Aggregated,17.400000,0.000000,1600,2200,2600,2800,3600,3900,4100,4400,4700,4700,4700,561,1,1600,1744.036829590154,1.6431000040029176,4693.813199999568,179.1301247771836
1786337085,78,,Aggregated,17.400000,0.000000,1600,2200,2700,2900,3500,3900,4100,4400,4700,4700,4700,575,1,1600,1766.0322431305615,1.6431000040029176,4693.813199999568,178.77217391304347
1786337086,80,,Aggregated,18.000000,0.000000,1700,2200,2700,2900,3500,3900,4100,4400,4700,4700,4700,591,1,1700,1788.065554653232,1.6431000040029176,4693.813199999568,179.60406091370558
1786337087,82,,Aggregated,17.900000,0.000000,1700,2200,2700,3000,3600,3900,4200,4400,4700,4700,4700,605,1,1700,1824.491966281097,1.6431000040029176,4693.813199999568,179.0925619834711
1786337088,84,,Aggregated,19.600000,0.000000,1800,2400,2800,3000,3600,3900,4200,4400,4700,4700,4700,620,1,1800,1864.9191495162202,1.6431000040029176,4693.813199999568,178.83387096774194
1786337089,86,,Aggregated,20.800000,0.000000,1800,2400,2800,3000,3600,3900,4200,4400,4700,4700,4700,625,1,1800,1879.2156336000771,1.6431000040029176,4693.813199999568,178.5376
1786337090,88,,Aggregated,19.300000,0.000000,1800,2400,2800,3100,3700,4000,4400,4700,5100,5100,5100,635,1,1800,1919.953265511896,1.6431000040029176,5105.676900006074,179.05669291338583
1786337091,90,,Aggregated,16.200000,0.000000,1900,2500,3000,3300,3900,4200,4900,5300,5600,5600,5600,656,1,1900,2010.2162202744646,1.6431000040029176,5644.233500002883,179.04573170731706
1786337092,92,,Aggregated,16.200000,0.000000,2000,2700,3100,3500,3900,4500,5300,5600,6000,6000,6000,673,1,2000,2081.0454334324377,1.6431000040029176,5955.534099994111,179.222882615156
1786337093,94,,Aggregated,16.000000,0.000000,2000,2700,3100,3500,4000,4700,5400,5600,6000,6000,6000,680,1,2000,2110.834015147092,1.6431000040029176,5955.534099994111,179.43529411764706
1786337094,96,,Aggregated,16.400000,0.000000,2000,2700,3300,3600,4100,4900,5600,6000,7000,7000,7000,692,1,2000,2173.4527887283593,1.6431000040029176,6983.422700002848,179.4898843930636
1786337095,98,,Aggregated,15.100000,0.000000,2000,2800,3500,3700,4300,5400,6400,6800,7000,7000,7000,721,1,2000,2304.6168780860053,1.6431000040029176,6983.422700002848,180.09153952843272
1786337096,100,,Aggregated,15.100000,0.000000,2200,3000,3600,3800,4500,5600,6400,6800,7000,7000,7000,742,1,2100,2373.1814902965243,1.6431000040029176,6983.422700002848,180.088948787062
1786337097,102,,Aggregated,13.100000,0.000000,2200,3000,3600,3800,4600,5600,6400,6800,7000,7000,7000,746,1,2200,2388.5103063003035,1.6431000040029176,6983.422700002848,180.15549597855227
1786337098,104,,Aggregated,13.100000,0.000000,2200,3100,3600,3900,4900,5800,6400,6800,7000,7000,7000,766,1,2200,2452.158941514411,1.6431000040029176,6983.422700002848,180.0365535248042
1786337099,106,,Aggregated,15.100000,0.000000,2200,3300,3700,3900,5000,5900,6400,6800,7000,7000,7000,781,1,2200,2494.042227656896,1.6431000040029176,6983.422700002848,180.61075544174136
1786337100,108,,Aggregated,13.900000,0.000000,2200,3300,3700,4000,5200,5900,6500,6800,7100,7100,7100,795,1,2200,2544.7922792453155,1.6431000040029176,7059.194599998591,180.1823899371069
1786337101,110,,Aggregated,14.600000,0.000000,2400,3500,3800,4100,5400,5900,6500,6800,7100,7100,7100,821,1,2400,2630.804078440936,1.6431000040029176,7059.194599998591,179.51035322777102
1786337102,112,,Aggregated,16.000000,0.000000,2400,3500,3900,4100,5600,6000,6500,6800,7100,7100,7100,844,2,2400,2686.951287203804,1.6431000040029176,7059.194599998591,178.87440758293837
1786337103,114,,Aggregated,16.000000,0.000000,2500,3500,3900,4100,5600,6000,6500,6800,7100,7100,7100,851,2,2500,2706.65255264398,1.6431000040029176,7059.194599998591,179.144535840188
1786337104,116,,Aggregated,16.600000,0.100000,2700,3600,4000,4400,5700,6100,6500,6800,7600,7600,7600,905,2,2700,2839.718391270794,1.6431000040029176,7630.594200003543,178.14364640883977
1786337105,118,,Aggregated,16.600000,0.100000,2700,3600,4000,4400,5700,6100,6500,6800,7600,7600,7600,920,2,2700,2858.395379021794,1.6431000040029176,7630.594200003543,178.44347826086957
1786337106,120,,Aggregated,17.100000,0.100000,2800,3600,4000,4400,5700,6100,6500,6800,7600,7600,7600,926,2,2700,2865.9654006479914,1.6431000040029176,7630.594200003543,178.32397408207345
1786337107,122,,Aggregated,21.400000,0.100000,2800,3600,4000,4400,5700,6100,6500,6800,7600,7600,7600,943,3,2800,2892.9837186638792,1.6431000040029176,7630.594200003543,178.24496288441145
1786337108,124,,Aggregated,18.400000,0.100000,3000,3700,4100,4700,5700,6100,6500,6800,7600,7600,7600,983,3,3000,2960.6013935910896,1.6431000040029176,7630.594200003543,178.5208545269583
1786337109,126,,Aggregated,18.400000,0.100000,3000,3700,4100,4700,5700,6100,6500,6800,7600,7600,7600,988,3,3000,2969.0112615385074,1.6431000040029176,7630.594200003543,178.335020242915
1786337110,128,,Aggregated,20.700000,0.200000,3000,3800,4100,4800,5800,6100,6500,6800,7600,7600,7600,997,3,3000,2990.215130792425,1.6431000040029176,7630.594200003543,178.32296890672015
1786337111,130,,Aggregated,20.700000,0.200000,3000,3800,4200,4900,5800,6200,6600,7000,7300,7600,7600,1003,3,3000,3012.8660879362506,1.6431000040029176,7630.594200003543,178.1864406779661
1786337112,132,,Aggregated,19.800000,0.200000,3000,3800,4200,4900,5800,6200,6600,7000,7600,8100,8100,1005,3,3000,3020.126670447823,1.6431000040029176,8069.36080000014,178.0905472636816
1786337113,134,,Aggregated,17.600000,0.200000,3100,3800,4300,5100,5900,6300,7100,8100,8500,8500,8500,1028,5,3100,3103.797484824976,1.6431000040029176,8536.817200001678,177.7908560311284
1786337114,136,,Aggregated,16.400000,0.100000,3200,3800,4400,5200,5900,6400,7200,8300,8500,8800,8800,1035,5,3200,3133.309704927611,1.6431000040029176,8765.439399998286,177.87632850241545
1786337115,138,,Aggregated,16.400000,0.100000,3300,3900,4500,5300,6000,6600,8000,8300,8500,8800,8800,1048,5,3300,3189.19762118327,1.6431000040029176,8765.439399998286,178.19179389312978
1786337116,140,,Aggregated,14.300000,0.300000,3300,4000,4800,5400,6200,7100,8400,8800,9300,9300,9300,1070,5,3300,3292.7094876636042,1.6431000040029176,9342.328899998392,177.93364485981309
1786337117,142,,Aggregated,12.800000,0.300000,3300,4000,4900,5500,6300,7200,8500,9100,9900,9900,9900,1081,5,3300,3349.3920996300258,1.6431000040029176,9918.918300005316,177.71877890841813
1786337118,144,,Aggregated,12.800000,0.300000,3300,4000,4900,5500,6300,7200,8500,9100,9900,9900,9900,1081,5,3300,3349.3920996300258,1.6431000040029176,9918.918300005316,177.71877890841813
1786337119,146,,Aggregated,14.100000,0.300000,3300,4000,5100,5600,6400,7600,8900,9900,11000,11000,11000,1094,5,3300,3419.4723411335076,1.6431000040029176,11010.053400001198,177.70658135283364
1786337120,148,,Aggregated,13.900000,0.200000,3400,4100,5300,5700,6800,8300,9900,11000,12000,12000,12000,1118,5,3400,3540.619357334568,1.6431000040029176,11775.949100003345,177.8980322003578
1786337121,150,,Aggregated,10.600000,0.200000,3400,4200,5400,5800,7000,8500,10000,11000,12000,12000,12000,1137,5,3400,3637.1846594547414,1.6431000040029176,11827.213199998369,178.259454705365
1786337122,152,,Aggregated,12.500000,0.200000,3500,4300,5600,6000,7100,9000,11000,11000,12000,12000,12000,1165,5,3500,3751.3346348498258,1.6431000040029176,11827.213199998369,178.76309012875535
1786337123,154,,Aggregated,12.500000,0.200000,3500,4400,5700,6000,7200,9300,11000,11000,12000,12000,12000,1189,5,3500,3832.234372582032,1.6431000040029176,11827.213199998369,179.20185029436502
1786337124,156,,Aggregated,15.300000,0.200000,3600,4600,5700,6100,7200,9400,11000,11000,12000,12000,12000,1201,5,3600,3869.478315986702,1.6431000040029176,11827.213199998369,178.95836802664445
1786337125,158,,Aggregated,15.300000,0.200000,3600,4700,5700,6100,7200,9400,11000,11000,12000,12000,12000,1207,5,3600,3883.097776553461,1.6431000040029176,11827.213199998369,178.98757249378625
1786337126,160,,Aggregated,16.900000,0.000000,3600,4800,5700,6100,7400,9600,11000,11000,12000,12000,12000,1214,5,3600,3912.343513014839,1.6431000040029176,11827.213199998369,178.95963756177923
1786337127,162,,Aggregated,16.900000,0.000000,3600,4900,5700,6100,7600,9600,11000,11000,12000,12000,12000,1220,5,3600,3932.0761764754197,1.6431000040029176,11827.213199998369,179.16475409836065
1786337128,164,,Aggregated,14.500000,0.000000,3600,5100,5900,6300,8100,9800,11000,11000,12000,12000,12000,1244,6,3600,4014.5782110932337,1.6431000040029176,11827.213199998369,179.2765273311897
1786337129,166,,Aggregated,14.500000,0.000000,3600,5100,5900,6400,8300,9800,11000,11000,12000,12000,12000,1256,6,3600,4058.9418049362885,1.6431000040029176,11827.213199998369,179.5700636942675
1786337130,168,,Aggregated,16.000000,0.100000,3700,5200,6000,6500,8500,10000,11000,11000,12000,12000,12000,1270,6,3600,4124.121489685034,1.6431000040029176,11827.213199998369,179.43385826771654
1786337131,170,,Aggregated,15.600000,0.100000,3700,5300,6000,6600,8800,10000,11000,11000,12000,12000,12000,1287,6,3700,4193.819626651117,1.6431000040029176,11827.213199998369,179.36829836829835
1786337132,172,,Aggregated,15.600000,0.100000,3700,5400,6100,6700,9000,10000,11000,11000,12000,12000,12000,1303,6,3700,4259.758546815019,1.6431000040029176,11827.213199998369,179.33384497313892
1786337133,174,,Aggregated,16.400000,0.100000,3700,5400,6200,6800,9300,10000,11000,11000,12000,12000,12000,1318,6,3700,4331.95114135052,1.6431000040029176,11827.213199998369,178.79666160849771
1786337134,176,,Aggregated,14.700000,0.100000,3800,5500,6300,6800,9400,11000,11000,12000,12000,12000,12000,1328,6,3800,4378.235293900598,1.6431000040029176,11942.198600001575,178.54442771084337
1786337135,178,,Aggregated,12.300000,0.100000,3800,5500,6300,6900,9500,11000,11000,12000,12000,13000,13000,1333,6,3800,4404.293973968491,1.6431000040029176,13163.780800001405,178.7059264816204
1786337136,180,,Aggregated,12.600000,0.100000,3800,5600,6500,7000,9600,11000,12000,12000,14000,14000,14000,1348,6,3800,4477.794467062314,1.6431000040029176,13631.586499999685,178.47774480712167
1786337137,182,,Aggregated,12.600000,0.100000,3800,5600,6500,7000,9700,11000,12000,12000,14000,14000,14000,1354,6,3800,4512.749567946821,1.6431000040029176,14001.835399998527,178.48596750369276
1786337138,184,,Aggregated,12.100000,0.100000,3900,5700,6600,7200,9900,11000,12000,13000,15000,15000,15000,1382,6,3900,4648.693761866843,1.6431000040029176,14641.331300001184,178.64544138929088
1786337139,186,,Aggregated,13.400000,0.100000,4000,5800,6800,7800,10000,11000,13000,13000,15000,15000,15000,1410,6,4000,4764.846639999986,1.6431000040029176,14641.331300001184,178.72695035460993
1786337140,188,,Aggregated,12.600000,0.000000,4000,5900,6900,8100,10000,11000,13000,13000,15000,15000,15000,1427,6,4000,4833.465364330748,1.6431000040029176,14641.331300001184,178.75893482831114
1786337141,190,,Aggregated,14.500000,0.000000,4100,6000,7100,8200,11000,12000,13000,13000,15000,15000,15000,1464,6,4100,4965.002004166632,1.6431000040029176,14641.331300001184,178.16871584699453
1786337142,192,,Aggregated,15.400000,0.000000,4100,6100,7200,8300,11000,12000,13000,13000,15000,15000,15000,1480,6,4100,5015.4068716891525,1.6431000040029176,14641.331300001184,178.04189189189188
1786337143,194,,Aggregated,17.800000,0.000000,4100,6200,7200,8300,11000,12000,13000,13000,15000,15000,15000,1486,6,4100,5034.142582166852,1.6431000040029176,14641.331300001184,177.94818304172276
1786337144,196,,Aggregated,16.400000,0.000000,4200,6300,7200,8300,11000,12000,13000,13000,15000,15000,15000,1508,7,4200,5079.819057360707,1.6431000040029176,14641.331300001184,178.0424403183024
1786337145,198,,Aggregated,16.800000,0.000000,4200,6400,7200,8400,11000,12000,13000,13000,15000,15000,15000,1527,7,4200,5123.414775965915,1.6431000040029176,14641.331300001184,178.4368041912246
1786337146,200,,Aggregated,17.900000,0.100000,4700,6400,7700,8400,11000,12000,13000,13000,15000,15000,15000,1597,7,4700,5227.319156042538,1.6431000040029176,14641.331300001184,178.501565435191
1786337147,202,,Aggregated,18.700000,0.100000,4900,6400,7800,8500,11000,12000,13000,13000,15000,15000,15000,1617,7,4900,5250.572695114374,1.6431000040029176,14641.331300001184,178.37600494743353
1786337148,204,,Aggregated,23.400000,0.100000,4900,6500,7800,8500,11000,12000,13000,13000,15000,15000,15000,1638,7,4900,5268.804317277134,1.6431000040029176,14641.331300001184,178.13675213675214
1786337149,206,,Aggregated,24.400000,0.100000,5000,6500,7900,8500,11000,12000,13000,13000,15000,15000,15000,1653,7,5000,5283.995392014489,1.6431000040029176,14641.331300001184,178.02964307320025
1786337150,208,,Aggregated,25.800000,0.100000,5000,6600,7900,8500,11000,12000,13000,13000,15000,15000,15000,1675,7,5000,5300.244062208927,1.6431000040029176,14641.331300001184,178.21253731343285
1786337151,210,,Aggregated,25.200000,0.100000,5000,6600,7800,8400,11000,12000,13000,13000,15000,15000,15000,1712,8,5000,5312.379865946238,1.6431000040029176,14641.331300001184,178.04205607476635
1786337152,212,,Aggregated,24.900000,0.100000,5100,6600,7700,8400,10000,12000,13000,13000,15000,15000,15000,1749,9,5100,5327.411793596324,1.6431000040029176,14641.331300001184,177.8256146369354
1786337153,214,,Aggregated,23.400000,0.100000,5100,6600,7700,8400,10000,12000,13000,13000,15000,15000,15000,1760,9,5100,5332.8510593181645,1.6431000040029176,14641.331300001184,177.64488636363637
1786337154,216,,Aggregated,26.400000,0.300000,5100,6600,7800,8400,10000,12000,13000,13000,15000,15000,15000,1798,9,5100,5363.567114682962,1.6431000040029176,14641.331300001184,177.48832035595106
1786337155,218,,Aggregated,27.700000,0.300000,5200,6600,7800,8400,10000,12000,13000,13000,15000,15000,15000,1808,9,5200,5372.465346847322,1.6431000040029176,14641.331300001184,177.5287610619469
1786337156,220,,Aggregated,27.700000,0.200000,5300,6700,7800,8400,10000,12000,13000,13000,15000,15000,15000,1832,9,5300,5394.9444976527975,1.6431000040029176,14641.331300001184,177.7745633187773
1786337157,222,,Aggregated,27.700000,0.200000,5300,6700,7800,8400,10000,12000,13000,13000,15000,15000,15000,1837,10,5300,5395.859337670079,1.6431000040029176,14641.331300001184,177.65487207403376
1786337158,224,,Aggregated,28.600000,0.200000,5300,6700,7800,8400,10000,12000,13000,13000,15000,15000,15000,1852,10,5300,5414.468610745104,1.6431000040029176,14641.331300001184,177.69168466522677
1786337159,226,,Aggregated,23.900000,0.300000,5400,6800,8000,8400,10000,12000,13000,13000,15000,15000,15000,1908,10,5400,5492.487940880474,1.6431000040029176,14641.331300001184,178.09958071278825
1786337160,228,,Aggregated,22.700000,0.300000,5400,6800,8100,8500,10000,12000,13000,13000,15000,15000,15000,1938,10,5400,5533.297069659427,1.6431000040029176,14641.331300001184,178.0330237358101
1786337161,230,,Aggregated,23.400000,0.300000,5500,6900,8100,8500,10000,12000,12000,13000,15000,15000,15000,1953,10,5500,5556.03042575523,1.6431000040029176,14641.331300001184,177.71018945212492
1786337162,232,,Aggregated,24.400000,0.300000,5500,6900,8100,8500,10000,12000,12000,13000,15000,15000,15000,1969,10,5500,5581.022922955787,1.6431000040029176,14641.331300001184,177.71000507872017
1786337163,234,,Aggregated,24.100000,0.300000,5500,6900,8100,8500,10000,12000,12000,13000,15000,15000,15000,1976,10,5500,5591.1701581477455,1.6431000040029176,14641.331300001184,177.77074898785426
1786337164,236,,Aggregated,22.600000,0.100000,5600,7000,8100,8600,10000,12000,12000,13000,15000,15000,15000,1994,10,5600,5622.236848445319,1.6431000040029176,14641.331300001184,177.86258776328987
1786337165,238,,Aggregated,21.600000,0.100000,5600,7000,8100,8700,10000,12000,12000,13000,14000,15000,15000,2018,11,5600,5665.803679980169,1.6431000040029176,14641.331300001184,177.82705649157583
1786337166,240,,Aggregated,20.000000,0.100000,5700,7100,8200,8800,10000,12000,12000,13000,14000,15000,15000,2060,11,5700,5736.655676407752,1.6431000040029176,14641.331300001184,177.85825242718445
1786337167,242,,Aggregated,19.900000,0.200000,5800,7100,8300,8900,11000,12000,12000,13000,14000,15000,15000,2103,11,5800,5794.140471088905,1.6431000040029176,14641.331300001184,177.9957203994294
1786337168,244,,Aggregated,20.400000,0.200000,5900,7200,8300,8900,11000,12000,12000,13000,14000,15000,15000,2127,11,5900,5825.193404607418,1.6431000040029176,14641.331300001184,177.64974141984015
1786337169,246,,Aggregated,25.500000,0.100000,5900,7200,8300,8900,11000,12000,12000,13000,14000,15000,15000,2134,11,5900,5836.699582427355,1.6431000040029176,14641.331300001184,177.46766635426428
1786337170,248,,Aggregated,26.000000,0.100000,5900,7200,8400,9000,11000,12000,12000,13000,14000,15000,15000,2143,11,5900,5855.641391507219,1.6431000040029176,14641.331300001184,177.36724218385442
1786337171,250,,Aggregated,25.000000,0.100000,5900,7200,8400,9000,11000,12000,12000,13000,14000,15000,15000,2158,11,5900,5875.211576506009,1.6431000040029176,14641.331300001184,177.50046339202964
1786337172,252,,Aggregated,22.600000,0.100000,6000,7200,8400,9100,11000,12000,12000,13000,14000,15000,15000,2196,12,6000,5931.614439981764,1.6431000040029176,14641.331300001184,177.3346994535519
1786337173,254,,Aggregated,21.100000,0.100000,6300,7200,8500,9200,11000,12000,12000,13000,14000,15000,15000,2260,12,6200,6000.65280376105,1.6431000040029176,14641.331300001184,177.6137168141593
1786337174,256,,Aggregated,21.000000,0.100000,6300,7200,8500,9300,11000,12000,12000,13000,14000,15000,15000,2285,12,6300,6021.332520350103,1.6431000040029176,14641.331300001184,177.47352297592997
1786337175,258,,Aggregated,24.900000,0.200000,6300,7300,8500,9300,11000,12000,12000,13000,14000,15000,15000,2317,13,6300,6044.194792403958,1.6431000040029176,14641.331300001184,177.10401381096244
1786337176,260,,Aggregated,29.200000,0.200000,6300,7300,8600,9300,11000,12000,12000,13000,14000,15000,15000,2335,13,6300,6062.694031520335,1.6431000040029176,14641.331300001184,176.87194860813705
1786337177,262,,Aggregated,31.000000,0.200000,6300,7300,8600,9300,11000,12000,12000,13000,14000,15000,15000,2347,13,6300,6071.655906987637,1.6431000040029176,14641.331300001184,176.82275244993608
1786337178,264,,Aggregated,30.100000,0.200000,6300,7400,8700,9400,11000,12000,12000,13000,14000,15000,15000,2388,13,6300,6107.091685510877,1.6431000040029176,14641.331300001184,176.71566164154103
1786337179,266,,Aggregated,24.300000,0.200000,6400,7400,8700,9400,11000,12000,12000,13000,14000,15000,15000,2414,14,6400,6123.224202112658,1.6431000040029176,14641.331300001184,176.8695111847556
1786337180,268,,Aggregated,24.500000,0.200000,6400,7500,8700,9300,11000,12000,12000,13000,14000,15000,15000,2470,14,6400,6162.405824250995,1.6431000040029176,14641.331300001184,176.8748987854251
1786337181,270,,Aggregated,25.700000,0.200000,6400,7600,8700,9300,11000,12000,12000,13000,14000,15000,15000,2503,14,6400,6175.950528605653,1.6431000040029176,14641.331300001184,176.80783060327607
1786337182,272,,Aggregated,29.800000,0.300000,6400,7600,8700,9300,11000,12000,12000,13000,14000,15000,15000,2533,14,6400,6193.220189774958,1.6431000040029176,14641.331300001184,176.5752072641137
1786337183,274,,Aggregated,34.300000,0.300000,6400,7600,8800,9300,11000,12000,12000,13000,14000,15000,15000,2544,14,6400,6198.66808596697,1.6431000040029176,14641.331300001184,176.4937106918239
1786337184,276,,Aggregated,34.300000,0.300000,6400,7600,8800,9300,11000,12000,12000,13000,14000,15000,15000,2565,15,6400,6212.341539415195,1.6431000040029176,14641.331300001184,176.19220272904482
1786337185,278,,Aggregated,31.100000,0.200000,6400,7700,8800,9400,11000,11000,12000,13000,14000,15000,15000,2588,16,6400,6229.957377859347,1.6431000040029176,14641.331300001184,176.19976816074188
1786337186,280,,Aggregated,27.700000,0.200000,6400,7700,8800,9400,11000,11000,12000,13000,14000,15000,15000,2607,17,6400,6241.037660644412,1.6431000040029176,14641.331300001184,176.33294975067128
1786337187,282,,Aggregated,25.700000,0.200000,6500,7800,8900,9500,11000,11000,12000,13000,14000,15000,15000,2649,17,6500,6278.877479954697,1.6431000040029176,14641.331300001184,176.35598338995848
1786337188,284,,Aggregated,26.400000,0.300000,6500,8000,8900,9500,11000,11000,12000,13000,14000,15000,15000,2719,17,6500,6334.423547774926,1.6431000040029176,14641.331300001184,176.07576314821625
1786337189,286,,Aggregated,27.600000,0.400000,6500,8000,8900,9500,11000,11000,12000,13000,14000,15000,15000,2729,17,6500,6342.07725954563,1.6431000040029176,14641.331300001184,175.93880542323194
